Order ID,Order Date,Region,Category,Sales,Profit
70100d7e-2a5f-46e4-9332-406ff8b6bdee,2023-11-10,West,Furniture,118.59,750.05
8fffe845-6257-4e9c-8260-1132c02fb24f,2023-06-28,East,Furniture,1202.93,252.02
9b72a9fe-669e-498d-a3e7-3896c784ef4b,2021-03-17,East,Technology,1805.78,783.87
00ebf725-2f1e-48dc-b4f9-02b74580a4ae,2021-06-15,Central,Furniture,772.6,-15.79
9794b389-37c2-4f27-9267-e7e628f5f5c2,2023-06-15,Central,Office Supplies,440.5,94.91
edba84d1-e110-4d91-8244-bc44b25c5b50,2022-01-07,South,Furniture,890.73,-78.05
80fa3363-7497-47d9-8346-93d1ca67d562,2023-09-26,South,Office Supplies,106.24,-262.25
4242fc5c-866b-429a-b877-e049b52f5e0d,2022-01-14,South,Furniture,1642.77,-313.89
4bde7d88-3867-462d-9a3b-ce8e4dac49f6,2021-11-25,West,Furniture,1654.42,728.6
1e7d8f7b-8d59-434d-84bd-604fb5502e2b,2022-08-04,South,Technology,1180.12,782.85
8897c497-0bad-4234-b953-70c02bcdce43,2023-08-20,East,Furniture,712.67,-441.62
a3bdd4d6-0a01-48b6-8ab6-3e0f3cfbc642,2021-12-17,West,Furniture,1601.57,-304.55
471b0cc7-e233-4597-b129-ed2f25ec77e4,2023-01-31,South,Office Supplies,1113.83,50.58
df96048a-453b-47f5-a20a-69d3ed601f49,2023-07-28,South,Office Supplies,1653.61,-257.77
fae2d4a8-a475-4fa7-8d30-69bfca6628a8,2023-01-27,Central,Furniture,1266.6,-26.96
35c0c003-d2cb-43eb-bd52-3fad3fbefe33,2021-05-12,West,Office Supplies,1570.97,-332.17
a60da1aa-005b-4f73-9dbe-4a3c88db3692,2023-07-27,East,Office Supplies,1201.14,93.47
f8e351ea-9aeb-4c3e-a1f7-815758f34359,2021-04-06,East,Office Supplies,834.14,-146.8
f2491816-154f-4eb4-9316-7cb55e7e00e5,2021-01-04,Central,Office Supplies,1916.31,-42.52
4398018f-8c9d-4a84-a24c-ee91b4992393,2021-04-01,West,Furniture,1086.82,-377.39
e5f95507-6889-48ad-a234-5eacb8da3559,2023-10-01,South,Office Supplies,1214.13,56.57
fc3a156a-531b-49d8-8b7e-42df9c8a1631,2021-02-03,Central,Office Supplies,448.77,778.23
02aa1c76-d0e0-4655-a03e-9b5d0ea8d0ee,2021-10-13,East,Furniture,1255.05,-72.52
bb0084fa-3822-451b-9b00-f1a0d2ed3196,2023-06-23,South,Furniture,1147.5,639.36
418860b9-2d3e-454b-8799-c04bf71925ae,2023-10-04,East,Technology,377.83,596.16
a845f723-8992-4e2d-8400-e249f8bb1616,2022-06-15,West,Office Supplies,128.58,737.68
f0636972-c737-427a-9e34-106afa902bfb,2022-10-31,South,Office Supplies,1212.68,527.14
b8fc7513-1b3f-44b0-9550-9b75c7cfb659,2021-06-04,Central,Technology,1529.75,357.48
f216880d-61c9-415e-b028-5484beeac4d3,2022-08-09,West,Office Supplies,1051.57,613.56
a05095fa-deba-4297-81e1-5f65a7610e80,2021-08-16,East,Office Supplies,461.28,-401.66
34c6d620-8d06-43e2-9ab6-2311a261d918,2021-10-14,South,Office Supplies,1336.38,101.68
5302e6e2-387b-4cda-b133-0766d11ce313,2022-06-13,West,Furniture,169.41,786.03
a13a9da2-94e7-4b2a-b434-02ef44cfa6ba,2022-08-08,Central,Furniture,889.25,500.48
653d171f-c0bd-4748-9bb4-64a3cec79642,2023-11-18,Central,Office Supplies,335.1,750.7
bad4f3e0-3b52-4525-b230-b85b27d81ea0,2022-03-13,West,Technology,377.07,513.52
25f93ab9-5e5f-410c-af14-4dc6b9ede33f,2023-12-24,West,Technology,412.56,637.35
7ef74fdb-17fc-4335-baa0-3208e6f47dcf,2023-02-04,South,Technology,779.55,418.49
d0cb079f-2f5d-4f13-b59a-97252e77abe3,2021-04-10,South,Office Supplies,111.79,488.65
91d51b06-3059-4fbc-ad15-94cbdcc31cb2,2023-03-10,East,Furniture,801.61,180.13
2e2f2127-babf-4375-b17f-b7867d929cc0,2022-07-27,Central,Office Supplies,1028.3,701.51
4f66a914-0563-4b30-8834-0d51a5c6c5ae,2022-07-04,East,Office Supplies,971.76,572.55
d147a0bf-2d7f-4e23-a29f-f19c29b50942,2023-07-21,Central,Office Supplies,771.74,597.05
3016cecc-9b9a-4a55-aff7-45a064ea1dd3,2022-04-26,Central,Technology,1679.9,374.91
6d283989-1271-4873-a4bd-e1a811c7bec9,2021-01-04,Central,Office Supplies,299.2,-104.05
a52680b3-e8bc-4007-b47c-76903ec8f48e,2022-11-30,South,Office Supplies,1016.34,-453.68
b96c2da0-19a8-4c19-a70a-858cf86b2e95,2023-06-20,South,Technology,133.46,716.35
c01d1c62-ba0d-4f1f-a325-85b486daf596,2023-08-24,South,Furniture,151.6,261.96
1987e6d0-9a71-41aa-8304-92b3ced89c97,2021-08-10,Central,Furniture,1151.99,-112.41
1c2b498f-054d-4360-a24d-347360bc6cbc,2021-12-19,South,Office Supplies,1136.38,-306.12
d49cc547-c371-4e42-8378-25dad399956c,2021-01-01,West,Technology,1757.29,578.38
21d67c73-0b32-4c23-af47-0a44a4fcc79c,2022-03-20,Central,Furniture,1120.17,587.48
44852295-1566-4483-8526-6dc83f936724,2022-06-19,South,Office Supplies,1919.98,558.86
9981d28f-a09c-4325-b047-fbeb2483c458,2021-12-04,South,Office Supplies,106.9,338.61
0267c983-f763-4b4d-8ada-c12203748864,2021-08-01,Central,Office Supplies,205.04,-24.18
8ad8c568-1b39-4777-8aaa-4685f5266edf,2021-12-31,Central,Technology,97.69,-104.71
da4bdf2d-56a0-48b4-9179-2ee0bc731d47,2021-05-09,East,Technology,378.7,-488.88
23a49571-33cb-49ef-95c0-4765b51bd20f,2022-08-22,East,Office Supplies,1087.13,583.69
e473b0b0-9017-44a8-8279-d9137afd2923,2023-10-09,West,Furniture,1294.69,-386.34
4eb0c866-29c3-4598-90c2-4f2171bf5c97,2023-09-02,South,Office Supplies,100.71,319.98
3e6a41f1-278e-4f60-ba99-bd7654edfb70,2022-12-30,East,Furniture,1892.48,155.3
447809c0-b129-4cb7-8b24-8c7e0e4ddb72,2022-12-25,Central,Office Supplies,1685.91,184.7
056de195-1f81-4097-8b2a-3730a0a2e9bd,2023-04-11,East,Furniture,600.26,704.73
8b6daa25-1a52-4aa2-8b66-0bcdd32e4757,2021-04-28,Central,Office Supplies,163.6,-458.9
e2eed64b-82f4-4196-9a41-c57f4bf70dc6,2022-03-19,South,Furniture,348.08,505.41
004f5362-244f-4ce3-aa50-18b5d623c671,2022-05-30,South,Technology,262.62,-432.33
3a0761d9-0624-4bdf-b96c-8f79e983c62e,2022-08-09,West,Office Supplies,255.33,-450.4
5a7284a2-25ba-4795-a2a8-76d76d58bf63,2022-03-26,West,Technology,1041.94,58.76
ebf3ef99-39d3-4f2b-896e-c0c9a7c5f960,2022-11-17,Central,Furniture,499.24,-418.0
afcfea4d-627e-41e1-af35-fbc0e1057ec8,2022-03-24,East,Furniture,722.7,525.89
e6d037c6-d2a2-4765-b700-7ce3e25c7f9c,2022-01-16,West,Furniture,1979.12,188.43
fda2f9a0-2b68-48e3-bde7-f41a1cc6d08a,2022-11-21,Central,Furniture,1371.79,-462.25
f4dafcc8-1a0b-4310-b97a-4dc81c31d9b9,2021-01-20,South,Furniture,1898.47,-447.35
1387bcda-5b78-47ed-8824-faf3f4b28643,2021-07-03,West,Furniture,293.69,296.47
5c494d63-1e4c-4fdf-956e-fce49d9e4da2,2023-08-14,West,Furniture,770.46,547.95
15b5bc25-eb7c-4628-acb9-48f7ec5eac70,2022-04-05,West,Office Supplies,1113.92,69.14
26aeaf29-9ac0-4e26-8b18-c73ce545281b,2022-07-02,Central,Technology,162.75,220.95
55b85720-87cd-4444-adba-97542d95d98d,2021-11-01,Central,Technology,18.33,539.78
6cdcd3be-adef-4777-ae6d-f7e899802368,2023-11-19,East,Office Supplies,1344.16,293.66
afe9c3dc-aad2-4db6-a4a3-5a102674d1ff,2023-08-13,West,Furniture,1287.22,-207.81
49793220-d14b-4771-9ff0-287a4d334878,2023-12-23,East,Office Supplies,827.47,296.97
45665e79-1a9a-4b54-a01a-5b5e592fcdc6,2021-06-12,East,Office Supplies,984.39,316.76
5e7e2813-a967-4fe1-bfce-e629ea8e55a5,2021-05-05,South,Office Supplies,836.73,454.34
e830257d-cf8b-4eb2-83f1-5176eed15809,2023-11-07,East,Furniture,57.77,307.14
c9f279a8-138c-437a-8c76-864ab61831c5,2022-12-03,West,Technology,677.39,760.01
fa61726a-eedf-4f78-9c99-4976008ec990,2023-02-15,South,Office Supplies,362.39,-243.53
2586dcd1-a7e6-4e4e-871c-dac2260d76ca,2022-10-27,East,Furniture,205.86,736.42
725aa10d-63fe-457c-a5d4-ec1951fc4c23,2022-10-16,East,Furniture,1913.87,199.84
f9f15e65-c919-4c69-8bfe-68f0b8a9f704,2022-10-27,South,Technology,1202.73,373.54
1cf85164-113b-476e-908c-e31e7a7a852e,2022-06-13,Central,Furniture,1460.03,-370.7
ba098484-f5a7-420d-ad6d-91e193ed82c5,2021-04-01,West,Office Supplies,637.57,-5.25
52b3a0d1-1727-4924-a508-f357474a3674,2022-06-20,West,Furniture,792.36,500.19
c47d336f-2e8f-4f7f-a0a6-2edffea95b73,2021-10-02,South,Technology,481.48,418.98
7e8450d7-51be-4dc1-9a44-914362908017,2023-10-21,Central,Technology,202.96,-447.82
f90c9f84-b184-471c-bb35-b9f96c80423a,2023-01-02,West,Office Supplies,366.27,210.57
a2f87dea-cb22-4b8d-9a0b-d63d69f841b0,2023-10-04,South,Technology,1597.05,-385.24
f1abf7a0-cd59-4b8c-a362-7835555df8c6,2022-10-12,South,Technology,1358.32,794.61
62186d10-3ef3-45be-abee-4c80a7698b2d,2021-04-14,Central,Office Supplies,1098.39,666.49
89eb56c1-7f42-4889-8ca1-7f756b2d470a,2021-07-14,Central,Technology,955.43,-472.6
894539ec-8850-4e9d-be1b-203488a5316f,2021-02-11,East,Technology,1845.64,616.24
1567f88e-6276-4e87-bae8-c8f8d2478bb2,2023-06-14,West,Technology,154.74,695.26
86e5edf4-6bfd-4189-b705-10f894ba0d7c,2021-09-06,East,Furniture,568.4,-40.39
cfb0d68d-b189-45a6-86ce-c51b93efb5c4,2023-05-11,South,Furniture,706.38,435.35
165607c0-b3fd-4c76-b826-45adbf8f81ea,2021-05-15,South,Office Supplies,1567.03,74.73
340a22d7-00bb-4543-9c98-fd573c359ce2,2023-12-24,Central,Technology,1985.1,351.8
5cc624ef-0464-4f52-99c0-99f6fe709416,2023-10-04,South,Furniture,488.93,-57.59
2233212a-f526-4ea2-b953-3cb78ef1a114,2022-05-14,West,Office Supplies,1749.87,-80.67
e94f03ec-0f40-46a2-9c33-345debc05f02,2023-01-11,Central,Office Supplies,1662.94,51.76
d96da200-d947-472a-9c61-3985596ed71c,2023-05-01,East,Office Supplies,457.07,-310.76
23ac64e5-d1aa-4b53-8755-66c2dde4cd87,2021-03-27,South,Office Supplies,804.67,580.48
d5d318cf-24e6-4ffd-b5dc-037d4b71481f,2022-09-24,East,Office Supplies,825.25,-46.69
ee6c69f7-f8c9-4b4a-8d2f-2114da72ab37,2023-10-26,West,Technology,1956.66,20.19
35f2e254-3e14-4f6a-abcb-b347e9b758ee,2021-04-26,West,Office Supplies,369.97,662.27
bf3b1681-0e4d-464e-b97e-8bfbd3ec2149,2023-08-29,South,Furniture,1600.32,145.61
b21eafab-f649-49e8-9e03-2a652346f26d,2021-04-04,South,Furniture,675.04,207.53
bbab3b0e-60a1-451d-a4a0-aaadb436e8fb,2021-08-31,East,Office Supplies,1464.43,743.45
6cb9b655-f704-4d14-b235-161506beab4a,2021-07-25,South,Technology,845.82,652.74
1b2375d0-b38f-40f2-8dd8-67e55f26b2a6,2022-01-18,South,Furniture,1160.94,-279.69
7a114e56-12e2-4c2a-94e4-339da9a9cef7,2021-04-18,East,Technology,1666.9,115.18
287e09f1-ded7-445e-980b-82cbd66248bf,2023-11-15,Central,Technology,1610.29,762.69
242ac30f-5d80-453b-a59a-5d6c07ba408b,2021-06-26,East,Technology,1734.18,-15.92
0331bd0d-13ba-4d24-bebb-527c1438e799,2022-08-31,South,Technology,128.64,-16.95
6a9f687a-d04f-4197-94c0-df2891b5fcb4,2023-01-14,West,Office Supplies,1387.18,-246.46
78428071-2eb3-4f6a-83f2-6a392653de2b,2023-08-31,South,Furniture,288.57,-351.38
8706f724-bf83-42d4-a3de-67fcbe59d035,2023-04-30,South,Office Supplies,837.48,462.4
785e02ee-4cac-495c-b2e2-503ab2d515d1,2023-11-22,South,Furniture,1101.69,501.04
71a84189-565b-4785-b8f9-85fc69598983,2022-11-18,South,Office Supplies,811.45,759.72
0361b157-b1fb-4587-a514-b3fcc809a0b4,2021-02-07,South,Technology,1044.03,505.44
0f5c365a-27e8-4b87-9c7b-f8eb4969b2a1,2022-08-24,Central,Furniture,1993.09,-183.64
9aab1efb-0838-4528-a477-e25ae19383a9,2023-09-05,Central,Furniture,279.08,-447.85
290c9e51-80d7-4805-ac6f-c084c04a3f68,2023-01-13,East,Technology,1354.16,781.07
6c726915-d52a-45c8-a579-dc2202c837b6,2023-09-10,East,Furniture,798.04,-57.41
744cc6ae-e03f-4f2c-b2bf-fc3fae0e289b,2022-10-27,West,Office Supplies,274.69,-94.44
420fd9a8-d45b-4e9b-b61e-c0ed8ddd2994,2021-11-14,South,Furniture,325.89,677.74
4e583dde-807a-4658-9272-dc48eb4d6df5,2022-06-05,East,Technology,1899.05,260.63
ee7385d8-6c75-4765-ba31-4e67b5982577,2022-01-18,Central,Technology,1760.41,-220.67
178926f3-f91e-4b9b-8596-7e762824162d,2021-07-30,Central,Furniture,1815.01,655.83
f37985df-fa59-407b-a0a7-ca57858117a1,2021-08-23,South,Office Supplies,1983.15,791.37
6680c5e3-363c-4c32-be3e-14022008bd4c,2021-11-05,East,Office Supplies,424.55,-387.32
646d2e33-380a-402d-8e55-ced39e79a6fe,2023-11-29,South,Furniture,717.32,620.93
f9da4f55-bef9-4394-928f-af652f068e12,2023-01-26,South,Office Supplies,1341.75,7.67
13c3fc1b-d77a-40b8-9ae6-befe8f2de908,2021-07-11,South,Furniture,972.77,181.29
7a37f3d6-77eb-4d89-b142-de87d109ffe5,2023-04-18,East,Furniture,842.6,689.26
67b4a019-a452-4530-a717-5804502d3281,2022-07-07,West,Technology,722.04,765.39
0dfef633-2a31-4dfd-a166-7c7cd3c6e5a0,2023-06-29,South,Office Supplies,1191.62,-159.19
6c99ce56-a58a-4bb5-9f19-30e0cda7a451,2021-08-30,West,Furniture,1155.43,-223.29
1ab9f662-1bc0-4912-8519-72c431d9dd32,2021-04-22,South,Office Supplies,331.3,-395.33
c75f41dc-9a6a-4bb1-9cda-038513eb4358,2021-08-03,East,Furniture,948.76,230.34
3d51d528-072e-45dd-95e1-7880d8bb62b7,2022-08-12,South,Technology,1111.41,-482.31
1b4142aa-8aa4-41e9-a9aa-aa7e483eb6a1,2023-09-15,South,Office Supplies,1144.87,35.47
02cf63a8-98dc-4031-b63f-bae910b8c1c5,2023-03-14,East,Technology,428.11,-404.6
300ffa68-4f22-4efa-a8e1-3f98c1ab6398,2022-03-18,East,Furniture,1487.12,26.79
ede02d33-a36d-4567-b3a4-4f408d3ba57f,2023-10-03,West,Furniture,60.15,-448.09
15c52392-44e8-41e1-bd86-9ad2084930a1,2023-03-08,Central,Office Supplies,716.12,585.78
0b7ce5c6-9096-4629-91f3-90f4fa069889,2022-07-26,South,Office Supplies,1562.62,-227.34
7bdac670-ca4c-4b4d-bc8a-de6a9051385e,2022-10-06,South,Furniture,1132.15,-73.2
17dcabf5-5088-4581-8c4c-eedf0bb1b984,2021-12-09,East,Technology,529.71,631.06
fb04c6b1-022b-4960-8f00-ba6af189d0b1,2023-02-13,Central,Furniture,1392.96,470.15
f56febb1-484b-424b-806e-10295b4d5bbf,2021-05-11,Central,Office Supplies,1139.11,-215.25
50814407-31e3-4608-800e-295265ec4424,2021-05-10,East,Technology,1594.52,-406.53
5b182716-b9c6-426b-a401-118dc078bc3e,2022-03-21,East,Furniture,1472.7,430.38
acb83fce-b3e1-411b-a128-04c5f94e485d,2021-08-25,South,Furniture,1224.11,7.91
e581c1bc-6843-4e98-94d1-44d518ede297,2023-07-31,West,Office Supplies,981.47,495.9
808eadf2-19db-433e-80ea-83afbdcfc159,2022-04-30,Central,Furniture,275.03,78.88
06103d84-2672-420c-866a-5821ceb7f2d6,2021-10-27,South,Furniture,530.05,-50.2
7a199807-61d2-4319-8bcb-329396512240,2021-02-03,South,Technology,844.01,86.57
099396ff-da1e-42b2-9e6a-7c6e961b9221,2021-03-04,South,Furniture,1202.61,473.13
aeb00fb9-26cb-4e99-a945-e93a4a454398,2021-02-14,South,Technology,1032.28,672.89
a03e7003-e29c-4897-9429-25a0768e212d,2022-01-16,East,Technology,583.49,-435.3
3b482d28-b7ed-4c13-b3eb-e65817e1e8f6,2022-12-06,Central,Furniture,22.86,181.35
ae742530-ceb6-4fdc-b734-a78de2682c9f,2022-06-07,South,Office Supplies,997.52,-457.31
b7f330ad-c4d1-4310-a40f-92a4a77af8cb,2022-01-17,West,Furniture,578.4,108.93
806a29ad-f6b2-4778-be50-8d4d293a60be,2023-06-05,Central,Office Supplies,1471.87,650.87
9bd65068-ba8d-4f8c-be05-fcef842c49fa,2023-04-16,East,Technology,57.65,-29.93
c4c557d8-ee23-4eb0-85f6-2467a6c1d136,2023-05-28,West,Technology,1173.81,712.19
21962a11-c90c-41d3-b28e-10025766fe0c,2023-12-19,South,Technology,1883.53,319.79
9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,2021-08-19,South,Furniture,357.07,714.4
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,2022-01-13,West,Furniture,948.58,484.32
aed0cbcf-c630-4536-b677-9a11e403999b,2023-12-29,East,Furniture,191.93,-365.53
ff3c03a6-3575-44ee-bd36-5abf633bffff,2023-12-20,South,Technology,1255.11,-199.5
f540838e-1333-4679-9b5c-4b589c425665,2021-04-24,West,Office Supplies,1105.56,12.42
fe914b95-a0b6-4265-9120-6a372703c75d,2021-11-18,East,Office Supplies,820.66,-278.86
03d33907-ce02-4d60-98ef-9a287f5da7f8,2021-08-11,South,Technology,1047.54,143.39
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,2022-02-08,East,Office Supplies,1794.18,112.78
cc214b4e-f80c-4b1a-9e16-afca8c111ba4,2022-11-11,East,Furniture,400.63,743.14
7fb8b6c6-1650-4f14-a527-8ea2c80cd031,2022-06-20,Central,Technology,54.9,63.85
2b729d66-504f-4e7c-b46e-49a81817dac5,2023-07-21,West,Furniture,1724.71,521.31
11730df2-2956-42c6-8bac-fa4aef1e4acf,2023-10-21,East,Office Supplies,1158.46,724.48
5a765b48-5d03-44d8-9396-440547b5c4cd,2023-09-01,Central,Furniture,1782.41,640.09
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,2023-02-20,East,Furniture,1197.92,-228.73
fc73e358-4208-4fc8-b5f3-21cbc59de4aa,2022-08-14,East,Office Supplies,1622.22,144.84
c35d8f64-418a-4089-ba7d-e9617927a136,2022-08-14,West,Office Supplies,865.05,-47.94
ec95ccf1-a679-4ab0-b129-e2f6e06ca678,2023-08-10,East,Furniture,1502.22,19.82
f8c01007-1fbc-4004-b098-aa1f23f459be,2021-11-21,West,Furniture,1826.95,-30.95
5d0c8205-0a22-4e56-bcfe-8ab0919883f9,2021-07-16,West,Technology,1148.52,574.27
68b666d6-66a3-43db-8960-42b0dbe7a333,2023-01-14,West,Office Supplies,369.76,87.78
ae3acdf2-eac9-41cc-9ea3-93eadb646a33,2023-04-12,Central,Technology,544.91,180.8
8331d711-5de2-4a7d-b0da-152821051c60,2022-02-05,South,Technology,405.3,777.18
504b10c8-f3b9-47f2-9fe7-e068d847260b,2021-06-10,West,Furniture,501.25,-422.03
69c718ee-aea4-47d6-955f-a2f45fa9b21a,2023-02-02,West,Furniture,619.77,134.34
e09dd9e8-4348-4887-b339-3f5d8185716a,2023-10-21,Central,Furniture,1114.72,506.28
0aecc94d-aebb-469f-bdc2-705ce023282a,2023-05-11,Central,Technology,1180.1,-303.49
0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,2021-11-10,South,Office Supplies,858.73,294.99
b32281f3-3eac-4015-8a64-25fcbdb4f711,2023-11-28,Central,Furniture,1234.69,-188.7
279163f4-0208-4c91-8f90-9d9dd23c7585,2023-02-11,East,Technology,172.33,627.63
6035d9af-4a68-4bad-9af4-cf72da622059,2022-10-04,South,Furniture,184.7,-74.77
da948cdf-6637-4dc7-91f4-48bb28802cff,2022-06-17,West,Office Supplies,351.94,-72.22
dfc8e060-6362-4509-b919-e3be12aebb0e,2023-06-05,West,Furniture,1040.97,277.65
5953ff90-17ef-4203-ab4d-738c7657e37c,2021-04-22,South,Office Supplies,435.85,-261.37
88fd5890-a479-4ce2-b7ee-e00f7743c104,2022-06-14,South,Office Supplies,573.74,-129.64
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,2021-11-23,East,Technology,806.62,41.62
1bbcb748-bb55-4fa3-ae26-651915f87768,2023-03-25,Central,Office Supplies,1625.61,-40.27
659e2deb-ec28-4a93-b5a4-f270eadeae69,2021-08-05,Central,Technology,37.59,182.34
66ca0baf-3310-480a-aee0-95d5c4a9d8ac,2021-03-06,East,Office Supplies,1302.26,279.53
57a911b3-5139-44a1-9081-34dc54270925,2021-05-27,West,Office Supplies,1341.06,236.67
366f4268-7c7d-4490-9ab7-f449ff169376,2021-06-02,South,Furniture,1599.33,350.42
1d447f41-79e9-44e1-bdc4-d680b3c95502,2022-03-03,East,Office Supplies,1866.18,-99.93
8b8a7166-09cc-4f05-b45f-44334743968f,2023-11-03,East,Office Supplies,50.07,-335.65
2540647b-784f-4b14-b2d3-1a6527dea64c,2021-02-17,Central,Technology,316.03,489.05
9175fc63-51f7-4017-b6a5-fabaa3e53892,2022-08-26,South,Furniture,1773.48,606.01
c632554b-99e0-4598-bce1-2a250804ccea,2022-07-03,Central,Office Supplies,922.45,-165.89
cefc0e85-efbb-4216-8ff9-7696615a58bd,2021-09-12,West,Technology,1133.54,29.22
fa82f65d-6e1b-4be2-8a20-8c075c8aca1b,2023-12-24,Central,Office Supplies,1329.42,148.14
362465c1-0dd8-463b-b6a2-bf6979315fc6,2022-10-27,Central,Furniture,1361.34,193.32
c234af07-f3e0-4b1f-85df-9333de36992f,2022-09-03,South,Office Supplies,1864.16,357.34
4087be6a-4514-4416-ac44-821eaf051764,2022-03-31,Central,Office Supplies,1993.93,-445.92
2448ef43-1566-4d1a-ad15-420ba2bc6715,2021-10-13,South,Office Supplies,1443.11,437.92
14eae37c-67b2-416c-861e-a8aa11baf616,2022-11-01,Central,Technology,581.57,-419.44
73905263-b653-4dba-9faf-c6cf4c5fccfb,2022-11-23,South,Technology,1760.71,108.78
36cf9429-8657-48ff-ab72-e451df0ccde7,2021-12-09,South,Office Supplies,107.95,575.97
2f1fc132-426b-4236-a4a0-7521ab6dd0aa,2022-07-27,West,Technology,469.85,86.58
e51bdfff-17aa-4aee-8dc2-0df3d49edd91,2021-04-09,West,Furniture,1795.8,-306.18
f69f239b-578e-411f-adb4-6c7fe6d1fe21,2021-08-13,West,Furniture,519.82,780.54
32d7cc22-2a1e-4a7b-8c01-f701c0d02553,2023-01-28,East,Technology,449.1,656.07
7b4bcaf8-6b4a-4541-b123-167e596a2b36,2021-10-12,Central,Technology,284.87,502.71
c8aae0c8-b057-41fd-8916-f0b779ba547e,2022-03-11,East,Furniture,1719.63,34.97
6fd1134e-b25a-4809-b730-e52e2922ecb0,2022-05-06,West,Furniture,1005.12,-261.0
92004957-b161-4d16-a9a0-02a45acd1e90,2022-06-21,East,Technology,1353.04,723.83
8f97b21d-028a-4f1c-92b1-2838639e8bbc,2021-12-09,Central,Furniture,485.74,192.06
32d4d3a5-98dd-4c3c-a4ce-b832c8776e4b,2022-01-22,South,Technology,1518.5,608.06
9417e0f5-aaff-46ff-b904-6b5213eb4599,2023-01-30,Central,Technology,1522.41,-55.28
aa000756-52e0-434e-a505-a2b69dd3c15a,2022-07-22,East,Office Supplies,632.07,-64.13
bbfecb11-f060-46a1-92d1-2566fc829c09,2023-11-11,West,Technology,827.26,781.2
bbae2fbd-bc99-4291-9342-98bebe2a85c6,2022-09-02,Central,Office Supplies,427.28,178.38
e58118d1-2687-4443-83a1-beac5107256e,2022-05-03,South,Technology,1953.36,-317.1
7fdbabc1-25c1-4e41-af0e-c9cb756aae2d,2022-08-23,East,Office Supplies,1294.75,-214.42
cac19d2e-1d15-471c-9100-1ab9dd42da67,2023-08-12,South,Furniture,1869.74,126.53
43470982-6808-4471-ac87-ae14f8505ae9,2022-12-30,South,Technology,613.74,-444.79
fcfd348c-00f0-47fe-b8e7-bcf5854c0d1f,2022-10-01,South,Technology,1565.96,101.29
db75dada-d51f-4de1-b17d-aa267357d500,2022-02-09,West,Furniture,1534.06,44.62
a3900655-7307-43d5-a261-078d202f00a8,2023-04-02,Central,Furniture,1386.39,513.14
09572517-18f2-4999-9410-8438f82e5e1b,2022-11-17,South,Furniture,1931.62,-38.58
300a491a-faa1-4736-bee6-b06e37f7a96a,2023-03-06,South,Furniture,793.18,777.31
c63e0e47-8bcc-4e8d-b24a-4a6d6b90a95b,2022-04-01,Central,Furniture,270.13,-265.0
3754c5ec-60a7-4c20-99d7-6c9c2a8598d1,2023-07-04,Central,Office Supplies,1346.7,268.28
30efcbd3-f3ce-48b7-b5b3-0874591c228f,2022-10-24,Central,Technology,1461.33,-383.39
f481b9cb-93ab-4d5e-adfc-1dc4f8c43f7a,2021-09-06,West,Technology,1154.37,454.02
5d21a235-d053-47f4-9ec9-1fdc03add1a4,2021-09-13,South,Technology,421.57,793.18
4e954929-e58b-4d2d-8d4c-3b8004251c71,2022-03-09,South,Office Supplies,1013.87,564.88
1fef4fb0-de25-45fe-91ad-5c228088a7de,2023-06-17,South,Furniture,631.26,222.41
ffc19ef6-a61f-435f-bfc7-06f0b30672dc,2022-03-24,Central,Office Supplies,860.66,130.16
5a0ae917-690f-4c3c-a9ff-6cc074bc405c,2022-07-26,South,Office Supplies,1293.98,585.54
6d0473e7-8adf-4e46-9403-fd025a2a83bd,2021-07-06,West,Office Supplies,1492.98,716.77
55f8bbb8-c3dc-4b92-b95c-a96d85ee751c,2021-02-03,South,Office Supplies,472.13,785.97
75757602-2d02-423f-ad25-32e51d0678b7,2022-04-22,South,Technology,816.6,15.5
8d814215-2d49-4058-9f84-e3c56daa8c7e,2022-09-24,South,Furniture,545.63,788.19
6f959489-8af2-420e-a9a3-e5f6984ad463,2023-08-30,West,Technology,405.28,-297.3
a8dbe9a1-d857-4c60-88f7-972661ae2255,2021-08-03,Central,Technology,1568.94,-170.39
a254da12-6fff-45cc-ae26-f348b044db1b,2022-05-05,East,Office Supplies,1819.41,-384.28
f01a5097-9ed0-4e5f-b3bc-57914882f6eb,2021-01-10,Central,Office Supplies,746.76,-146.74
1966d047-db64-4c52-a7e7-eec3ecd5afa3,2022-10-05,South,Office Supplies,1505.05,498.32
d655005d-ce52-4176-966e-46aefed01fca,2023-06-18,East,Technology,1795.02,608.8
043486c3-a64d-4c1d-96f2-83191a936d0c,2021-07-21,South,Technology,1693.79,512.56
1a8a76f3-6949-4fce-aeb8-1b7d9dc33d41,2023-06-01,East,Furniture,373.8,320.39
9fb30a4d-c071-4a38-bffc-4f097f1464b3,2022-10-13,Central,Furniture,1913.02,168.16
a22eb45b-1986-433d-8b73-aba7ed5edfa2,2022-05-23,East,Office Supplies,759.59,421.32
ce4d89f3-94cb-494e-80dc-4cf971b0c1fa,2022-08-19,Central,Technology,685.09,8.08
